Math Grade,Physics Grade,Biology Grade,Chemistry Grade,English Grade,History Grade,Economy Grade,Geography Grade,is_sucess,Suggestion Based on Top 4 grades,Suggestion Based on Mean
67,80,56,73,45,89,95,72,1,Economic Policy Analysis,Business and Economic Journalism
51,65,40,53,67,51,55,44,0,Fail,Fail
76,79,67,81,90,53,80,76,1,Public Relations,Data Analysis
87,52,56,41,95,55,61,44,1,Journalism,Research in Science and Technology Communication
79,40,96,47,86,45,60,77,1,Digital Marketing,English Language Skills for Economic Forecasting
56,63,45,55,60,43,79,82,1,Emergency management and Disaster,Emergency management and Disaster
69,47,93,83,93,80,59,46,1,Biotechnology,Economic Policy Analysis
83,86,74,53,77,90,74,42,1,Historical Instrumentation and Experimental Replication,Financial Services
81,84,79,84,87,87,59,40,1,Environmental Chemistry,Biotechnology
77,96,51,63,42,67,89,58,1,Econophysics,Financial Services
61,44,67,81,56,43,81,70,1,Economic Policy,Economic Policies in the Chemical Sector
89,55,100,84,81,80,40,43,1,Medicine,Chemical Engineering
71,91,48,87,55,98,74,73,1,Historical Instrumentation and Experimental Replication,Spatial Dynamics of Chemical Reactions
88,56,56,98,42,67,78,72,1,Signal Processing Engineers,Historical Geography
86,42,80,79,83,75,50,90,1,Tourism and Hospitality,Cultural Heritage Management and Preservation
95,100,64,79,90,64,94,44,1,Science Journalism,Biostatistics
79,59,79,85,83,67,53,57,1,Inorganic Chemistry,Science Editing
60,93,61,84,79,76,45,72,1,Physical Chemistry,Mathematics
43,99,74,46,80,42,66,78,1,Physics Education,Geography of Chemical Waste Management
47,74,95,64,96,76,84,77,1,Content Creation,Publishing
90,45,72,59,40,60,64,75,1,Data Scientist,Macroeconomics
53,90,48,90,52,69,75,53,1,Theortical Physics,Communications
44,58,60,75,60,66,57,58,0,Fail,Fail
85,97,58,82,96,65,86,70,1,Technical Writing,Atmospheric Chemistry
82,64,96,76,47,62,97,55,1,Mathematical Biology,Mathematics
55,65,60,82,60,96,92,82,1,Historical Geography,Chemical Engineering
98,56,56,42,66,77,87,65,1,Quantitative Analyst,Historical Geography
74,53,75,77,69,57,92,69,1,Econometrics,Biostatistics
94,62,95,52,47,64,74,82,1,Geographical Perspectives on Ecosystem Services,Metorology
79,92,88,42,87,59,92,99,1,Journalism,Transportation and Logistics
93,40,41,64,82,45,80,52,1,Computer Science,Historical Geography
45,56,78,42,76,99,54,59,1,Journalism and Media,Medicine
70,95,52,62,48,96,99,83,1,Science Journalism,Journalism and Media
76,62,70,55,88,41,55,62,1,Technical Writing,Economic Policies in the Chemical Sector
72,94,88,61,97,79,99,56,1,Biomedical Engineering,Cultural Heritage Preservation
43,49,67,73,98,62,90,55,1,Macroeconomics,Philosophy of Physics
46,59,97,63,79,84,77,60,1,Museum Curator,Publishing and Editing in Physics
51,68,93,82,69,66,50,70,1,Molecular Biology,Historical Instrumentation and Experimental Replication
51,51,48,98,47,89,90,89,1,Environmental Economics,Quantum Chemistry
45,84,67,92,94,50,78,57,1,Science Writing,Geochemistry
87,59,86,87,60,96,44,73,1,Medicine,Historical Analysis of Technological Advances
80,75,84,47,51,74,76,95,1,Emergency management and Disaster,Bioarchaeology
71,60,79,97,90,74,52,50,1,Chemistry Journalism,Scientific Writing in Chemistry
52,56,82,84,90,98,93,87,1,Economic Policies in the Chemical Sector,Archaeology
92,68,67,93,91,51,52,78,1,Chemistry Education and Curriculum Development,Ecology
49,50,63,87,61,91,69,59,1,Journalism and Media,Archival Studies
62,82,42,51,54,75,82,47,1,Physics Education,Climate Science
51,79,57,85,50,75,55,78,1,Lab Assistant,Transportation and Logistics
77,65,64,66,74,98,79,68,1,Archivist,Organic Chemistry
46,75,52,80,66,66,61,44,1,English Language Skills for Economic Forecasting,Ecology
51,76,94,99,40,90,60,48,1,Pharmacology,Energy Economics
42,55,41,96,89,62,87,40,1,International Economics,Economics of Biomedical Research and Development
79,88,51,56,77,59,95,60,1,Economic Policy,Risk Manager
87,87,89,62,55,90,53,72,1,Economic History Research,Climate Science
91,73,60,42,73,79,100,96,1,Geographic Information Systems,Actuarial Science
85,75,66,49,43,46,90,61,1,Quantitative Analyst,Economic Policy
40,50,47,96,41,60,91,51,0,Fail,Fail
93,41,68,75,98,85,40,84,1,Journalism and Media,Technical Writing
69,89,75,69,47,50,74,68,1,Astrophysics,Emergency management and Disaster
86,54,100,77,73,42,46,78,1,Computational Biology,Spatial Dynamics of Chemical Reactions
59,80,69,54,43,41,84,79,1,Public Finance,Risk Manager
67,91,58,48,93,40,67,93,1,Tourism and Hospitality,English Language Skills for Economic Forecasting
62,95,72,99,98,60,65,74,1,Theortical Physics,Anatomy
41,92,67,97,72,44,70,56,1,Experimental Physics,Technical Writing for Chemistry
60,68,86,55,90,74,94,79,1,Microeconomics,Technical Writing in Physics
68,63,48,47,97,97,95,47,1,International Economics,Computational Biology
40,67,98,69,69,55,78,71,1,Anatomy,Physical Chemistry
75,86,91,48,95,40,73,79,1,Medicine,Bioinformatics
45,84,73,80,88,93,77,89,1,Historical Journalism,International Development
82,89,93,77,82,46,43,72,1,Technical Writing,Medicinal Chemistry
49,45,70,92,47,95,87,80,1,Public Finance,Evolution of Chemical Education
63,97,48,75,68,75,81,42,1,Econophysics,Philosophy of Physics
66,56,53,93,99,54,56,44,1,Publishing,Statistical Demography
91,67,76,57,47,47,54,95,1,Cartography,Spatial Dynamics of Chemical Reactions
48,47,98,75,63,40,80,83,1,Biotechnology,Risk Manager
99,97,60,56,71,89,46,89,1,Economic History Research,Mathematical Biology
95,63,60,77,60,88,81,44,1,Archivist,Quantitative Analyst
58,62,80,74,63,75,90,53,1,Macroeconomics,Quantum Mechanics
97,91,94,61,56,91,81,81,1,Data Analysis,Journalism and Media
70,62,45,74,62,56,47,54,0,Fail,Fail
84,73,40,41,43,93,80,52,1,Journalism and Media,Quantitative Analyst
65,70,73,85,47,89,73,64,1,Archivist,Government and Public Services
90,74,52,77,83,53,42,77,1,Signal Processing Engineers,Data Analysis
52,52,78,71,99,69,84,85,1,Macroeconomics,Sustainable Economics in Biology Conservation
49,63,53,49,94,81,61,48,1,Government and Public Services,Scientific Writing in Chemistry
86,57,89,45,61,50,65,43,1,Operation Resarch,International Economics
78,56,40,79,41,90,41,65,1,Museum Curator,Operation Resarch
68,57,52,58,82,79,76,73,1,Journalism,Technical Writing
41,59,94,45,40,86,88,54,1,Anatomy,Economic Policy Analysis
77,78,77,57,98,86,71,58,1,Museum Curator,Journalism
47,80,73,79,84,91,82,72,1,Publishing,Historical Research and Writing
59,43,82,73,75,70,70,69,1,Anatomy,Chemical Engineering
44,75,77,86,91,65,63,81,1,Technical Writing for Chemistry,History of Science
57,89,86,51,65,63,88,69,1,Sustainable Economics in Biology Conservation,Geographical Perspectives on Ecosystem Services
95,64,84,86,69,99,81,70,1,Economic History,Microeconomics
79,62,59,52,98,98,45,81,1,Archivist,Math Journalism
61,75,99,77,47,41,73,85,1,Landscape Ecology and Biotic Interactions,Mathematical Physics
56,55,53,86,42,96,74,76,1,Analytical Chemistry,Geography of Chemical Waste Management
92,69,84,44,90,94,53,55,1,Bioarchaeology,Ecology
77,96,88,99,72,71,89,67,1,Microbiology,Molecular Biology
57,41,80,87,47,55,75,90,1,Organic Chemistry,Biotechnology
64,100,51,79,54,77,100,76,1,Econometrics,Energy Economics
82,93,77,91,42,41,45,97,1,Lab Assistant,Biostatistics
70,71,89,66,82,95,99,76,1,Historiography and Criticism,Conservation of Biodiversity Hotspots
54,80,65,48,74,91,85,59,1,Archivist,Museum Curator
78,75,57,62,95,58,59,86,1,Cultural Heritage Preservation,Conservation of Biodiversity Hotspots
94,84,49,63,51,54,62,66,1,Operation Resarch,Science Writing
45,52,59,72,47,100,65,86,1,Transportation and Logistics,Biomedical Engineering
88,65,56,45,92,40,88,59,1,Public Finance,Copywriting
85,93,46,82,57,84,44,56,1,Geochemistry,Science Editing
54,99,54,72,46,42,79,44,1,Physics Education,Geographical Perspectives on Ecosystem Services
44,79,48,44,80,73,50,58,0,Fail,Fail
46,41,72,88,69,40,88,95,1,Geography of Chemical Waste Management,Scientific Writing in Chemistry
51,64,50,44,64,64,93,46,0,Fail,Fail
79,42,62,84,50,65,49,62,1,Organic Chemistry,Data Analysis
65,56,45,72,49,72,99,76,1,International Economics,Evolution of Chemical Education
61,86,43,84,42,78,60,44,1,Chemical Engineering,Plantery Science
51,78,51,75,89,93,87,45,1,International Economics,Sustainable Chemistry and Economic Development
80,53,54,77,57,80,88,87,1,Economic Policy,Geography of Chemical Waste Management
43,53,57,74,84,64,94,88,1,Microeconomics,Econophysics
48,62,96,48,46,88,59,72,1,Museum Curator,Academic Research
47,78,59,54,63,43,66,86,1,Transportation and Logistics,GeoPhysics
82,51,95,57,91,43,64,48,1,Ecology,Econophysics
45,54,51,80,86,42,61,48,0,Fail,Fail
90,86,99,52,75,77,96,65,1,Biostatistics,Physiology
65,47,82,90,73,46,72,78,1,Pharmacology,Microbiology
87,46,69,84,82,89,55,67,1,History of Chemical Discoveries,Transportation and Logistics
98,81,98,53,65,96,62,83,1,Quantitative Historical Analysis,Mathematics
67,99,80,98,97,79,79,85,1,Emergency management and Disaster,Archaeology
96,42,57,85,55,77,70,90,1,Quantum Chemistry,Sustainable Economics in Biology Conservation
95,56,62,66,60,89,76,62,1,Operation Resarch,Bioarchaeology
89,89,54,95,78,60,51,52,1,Quantum Mechanics,Content Creation
71,69,92,62,76,73,62,95,1,Emergency management and Disaster,Biophysics
47,80,41,86,46,75,50,63,1,Lab Assistant,Physics Education
40,63,71,55,92,45,63,54,1,Publishing,Historiography and Criticism
46,53,64,65,65,52,53,99,1,Transportation and Logistics,Chemistry Journalism
100,80,73,80,76,98,65,91,1,Cartography,Geographical Perspectives on Ecosystem Services
93,56,45,95,84,72,59,96,1,Geographic Information Systems,Data Reporting
87,41,84,57,77,87,86,78,1,Quantitative Historical Analysis,Epidemiology
78,96,43,100,65,79,67,61,1,Analytical Chemistry,Risk Manager
63,46,44,91,69,62,81,83,1,Inorganic Chemistry,Environmental Jouralism
56,79,71,73,40,78,52,90,1,Tourism and Hospitality,Inorganic Chemistry
73,43,51,99,54,94,62,63,1,Journalism and Media,Inorganic Chemistry
42,52,60,67,43,57,63,44,0,Fail,Fail
98,79,90,100,40,43,90,41,1,Biostatistics,Biostatistics
64,70,71,79,64,54,45,96,1,Emergency management and Disaster,Physics Education
54,88,61,87,55,90,83,75,1,Microeconomics,Archivist
92,59,44,45,70,96,56,97,1,Cultural Heritage Management and Preservation,Tourism and Hospitality
77,61,52,74,98,57,45,70,1,Writing and Editing,Historical Journalism
91,46,81,95,84,95,75,93,1,Metorology,Government and Public Services
52,48,60,92,46,92,74,40,1,Chemistry and Scientific Revolution,Journalism and Media
57,90,78,74,62,97,69,86,1,Science Journalism,International Development
67,95,95,76,46,87,92,66,1,Physics Education,Theortical Physics
60,79,77,70,72,59,42,58,1,Astrophysics,Astrophysics
65,86,56,73,90,52,45,75,1,Physics Education,Historiography and Criticism
55,58,92,59,82,66,91,90,1,Geographical Perspectives on Ecosystem Services,Cultural Heritage Preservation
43,84,77,61,60,64,82,89,1,Public Finance,Landscape Ecology and Biotic Interactions
54,71,73,55,40,57,92,89,1,Macroeconomics,Econophysics
98,74,73,46,90,56,74,66,1,Data Reporting,Historical Preservation and Cultural Heritage
67,51,49,72,83,48,88,57,1,Macroeconomics,Environmental Economics
45,95,68,43,79,82,50,48,1,Astrophysics,Curriculum Development
100,86,41,61,62,76,67,100,1,Emergency management and Disaster,Actuarial Science
100,67,95,51,81,54,81,61,1,Biostatistics,Economic Policy
70,53,81,92,87,48,98,95,1,Travel Writing and Guidebook Publishing,Quantum Chemistry
70,84,71,61,62,68,49,84,1,Transportation and Logistics,Museum Curation and Interpretation
52,63,58,48,53,98,90,54,1,Journalism and Media,Actuarial Science
93,46,95,80,66,92,43,55,1,Journalism and Media,Mathematical Archaeology
100,97,65,65,43,40,85,43,1,Public Finance,Risk Manager
84,59,59,87,47,72,93,48,1,Econometrics,Medical Physics
59,98,80,68,71,55,100,91,1,Energy Economics,Landscape Ecology and Biotic Interactions
97,41,75,96,49,56,62,99,1,Quantum Chemistry,Molecular Biology
45,86,94,63,70,80,90,93,1,International Development,Environmental Jouralism
90,54,67,43,53,64,90,75,1,Mathematics,Economic History
63,70,43,67,65,65,73,78,1,Econophysics,Operation Resarch
95,50,43,78,49,43,65,88,1,Computer Science,Energy Economics
97,53,41,62,78,50,66,61,1,Data Scientist,Analytical Chemistry
93,78,56,69,48,41,79,77,1,Operation Resarch,Mathematical Physics
61,86,45,64,73,60,43,91,1,Physics Education,History of Physics
77,72,77,91,95,67,73,55,1,Translation,Journalism and Media
46,49,48,98,69,73,80,66,1,Education,Historical Preservation and Cultural Heritage
45,94,79,58,81,89,85,88,1,Economic Policy Analysis,History of Science
45,78,64,86,43,70,91,50,1,Inorganic Chemistry,Econophysics
62,42,69,70,87,58,90,94,1,Environmental Economics,Financial Services
85,87,66,98,92,78,85,70,1,Data Reporting,Digital Humanities
59,82,58,70,65,75,54,42,1,Astrophysics,Archival Studies
51,100,94,51,81,48,69,98,1,Plantery Science,Astrophysics
76,76,63,87,55,45,54,44,1,Analytical Chemistry,Econophysics
55,81,68,100,72,84,70,97,1,Archivist,Medical Physics
50,81,41,84,63,85,65,96,1,History of Chemical Discoveries,Public Relations
51,44,91,70,96,64,54,77,1,Education,Analytical Chemistry
55,79,53,57,93,46,93,72,1,Copywriting,Epidemiology
74,85,84,93,41,60,52,53,1,Radiology,Anatomy
56,71,80,74,52,42,85,74,1,Microeconomics,Conservation of Biodiversity Hotspots
84,99,90,76,75,45,54,91,1,Transportation and Logistics,Landscape Ecology and Biotic Interactions
86,78,48,59,99,92,82,94,1,Data Reporting,International Development
88,65,48,44,99,94,97,90,1,Archaeology,Quantitative Analyst
93,66,91,100,49,58,98,82,1,Mathematical Biology,Energy Economics
62,55,84,50,72,93,43,47,1,History of Science,Epidemiology
73,68,91,77,67,68,56,100,1,Microbiology,Materials Science
83,57,98,40,48,84,82,74,1,Ecology,Energy Economics
62,80,99,62,50,42,90,84,1,International Development,Mathematics
87,56,88,95,46,67,78,96,1,Mathematical Biology,Historical Anthropology
41,57,72,81,70,78,50,56,1,Analytical Chemistry,Pharmacology
48,95,91,68,66,81,55,98,1,Biomedical Engineering,Geography of Chemical Waste Management
94,91,91,94,97,47,53,95,1,Academic Research,Climate Science
69,52,61,84,100,40,66,71,1,Scientific Writing in Chemistry,Medicinal Chemistry
90,89,41,63,70,65,56,81,1,Emergency management and Disaster,Energy Economics
97,97,86,62,82,70,84,52,1,Econophysics,Historical Preservation and Cultural Heritage
91,48,97,66,53,88,73,93,1,Signal Processing Engineers,Environmental Economics
58,89,81,53,93,61,43,44,1,Journalism,Chemistry and Scientific Revolution
76,80,68,46,64,46,63,44,1,Operation Resarch,Microbiology
71,95,95,91,94,77,52,89,1,Chemistry Education and Curriculum Development,Data Analysis
87,52,69,84,41,93,83,67,1,Data Scientist,Mathematical Biology
49,67,49,59,62,56,66,100,1,Tourism and Hospitality,Organic Chemistry
83,45,75,91,61,69,42,75,1,Analytical Chemistry,History of Science
89,44,43,43,43,79,71,80,1,Operation Resarch,Medicinal Chemistry
49,47,88,92,40,95,48,95,1,Biotechnology,Computer Science
80,81,83,50,84,83,93,49,1,Historical Preservation and Cultural Heritage,Science Journalism
80,82,49,74,72,53,88,62,1,Public Finance,Public Finance
80,48,51,60,76,91,89,57,1,Econometrics,Chemistry Journalism
44,72,89,90,57,42,84,87,1,Molecular Biology,Microbiology
80,81,78,66,59,55,49,70,1,Astrophysics,Geographic Information Systems
80,100,74,60,73,47,63,62,1,Science Journalism,Economics of Chemical Manufacturing
98,79,57,99,99,82,41,55,1,Analytical Chemistry,Geography of Chemical Waste Management
63,59,94,96,48,59,59,76,1,Organic Chemistry,Energy Economics
100,96,91,50,66,100,91,82,1,History of Physics,Environmental Economics
59,71,65,50,72,56,85,63,1,Microeconomics,Data Reporting
61,48,73,60,100,42,43,65,1,Technical Writing,Computational Chemistry
67,75,55,53,87,51,70,55,1,Public Relations,Chemistry and Resource Economics
48,76,88,71,57,71,76,93,1,Landscape Ecology and Biotic Interactions,Environmental Economics
52,74,83,61,86,95,78,43,1,Writing and Editing,Sustainable Economics in Biology Conservation
56,51,68,94,55,88,62,44,1,Historical Preservation and Cultural Heritage,Sustainable Chemistry and Economic Development
81,97,61,54,43,63,83,93,1,Mathematical Physics,Signal Processing Engineers
100,95,57,78,74,53,94,68,1,Operation Resarch,Geography of Chemical Waste Management
74,64,48,47,77,81,54,99,1,Tourism and Hospitality,Statistical Demography
60,64,42,67,44,80,43,85,1,Tourism and Hospitality,GeoPhysics
89,59,65,91,43,99,46,77,1,Quantitative Historical Analysis,Radiology
98,58,53,73,96,83,50,90,1,Academic Publishing,Academic Research
92,45,83,40,95,97,62,76,1,Microbiology,Sustainable Economics in Biology Conservation
91,52,96,64,69,97,77,95,1,Geographical Perspectives on Ecosystem Services,Medicinal Chemistry
79,52,56,81,48,56,75,90,1,Spatial Dynamics of Chemical Reactions,Historical Preservation and Cultural Heritage
100,58,82,45,62,65,43,41,1,Mathematical Biology,Science Writing
91,57,95,70,89,68,85,76,1,Computer Science,History of Science
64,57,96,68,97,76,80,100,1,Conservation of Biodiversity Hotspots,Economic Policies in the Chemical Sector
73,43,85,84,78,68,51,90,1,Pharmacology,Anatomy
53,55,45,78,83,77,92,56,1,Economic Policy,Urban Planing and Regional Development
93,65,69,42,49,100,73,54,1,Historical Preservation and Cultural Heritage,Economics
40,65,55,45,69,40,51,77,0,Fail,Fail
58,98,83,79,87,80,91,41,1,English Language Skills for Economic Forecasting,History of Physics
49,53,84,87,46,61,86,81,1,Biotechnology and Economic Development,Econophysics
48,56,48,81,40,52,49,72,0,Fail,Fail
40,44,92,100,41,46,51,91,1,Lab Assistant,Journalism and Media
54,95,89,72,49,57,74,51,1,Biotechnology,Conservation of Biodiversity Hotspots
48,94,45,76,84,68,52,83,1,Publishing and Editing in Physics,Academic Research
88,89,54,58,92,74,73,96,1,Academic Research,Quantitative Analyst
99,43,65,56,92,88,86,66,1,Data Reporting,Analytical Chemistry
91,65,100,60,81,49,80,82,1,Publishing,Chemical Market Forecasting and Analysis
51,82,71,84,92,40,48,57,1,Theortical Physics,Communications
55,45,57,68,47,63,40,41,0,Fail,Fail
92,53,49,47,76,73,56,75,1,Mathematics,Risk Manager
65,41,80,76,91,64,50,56,1,Technical Writing,Scientific Writing in Chemistry
79,73,43,77,48,71,90,57,1,Macroeconomics,Science Communication and Writing
93,93,91,59,85,77,85,92,1,Cultural Heritage Preservation,Geographical Perspectives on Ecosystem Services
55,82,49,50,54,76,40,74,1,Science Journalism,Journalism
85,43,81,97,75,100,92,78,1,International Economics,Archival Studies
68,52,76,90,76,66,90,90,1,Transportation and Logistics,Actuarial Science
92,61,66,62,98,80,77,44,1,Data Analysis,Global Financial Markets
97,83,78,79,74,56,95,85,1,Metorology,Chemical Supply Chain Management
49,83,46,59,78,56,57,83,1,Tourism and Hospitality,English Language Skills for Economic Forecasting
53,97,93,73,42,45,51,51,1,Medicine,Geographic Information Systems
90,52,85,70,86,50,67,97,1,Travel Writing and Guidebook Publishing,Quantum Chemistry
56,42,96,51,82,95,40,51,1,Anatomy,Travel Writing and Guidebook Publishing
43,50,54,75,64,93,49,81,1,Historical Geography,Lab Assistant
64,51,78,46,93,89,63,53,1,Historical Education and Outreach,Financial Sector Regulatoins
77,95,54,97,94,51,89,74,1,Global Financial Markets,GeoPhysics
64,82,92,89,86,84,41,84,1,Academic Research,Geographical Perspectives on Ecosystem Services
80,43,47,61,43,71,85,78,1,Microeconomics,Chemistry and Scientific Revolution
52,70,49,74,92,73,64,47,1,Writing and Editing,Actuarial Science
97,85,45,46,82,54,94,87,1,Data Reporting,Academic Publishing
95,49,59,50,53,52,86,67,1,Financial Services,Climate Science
97,77,94,93,61,56,94,77,1,Economic Policy,Geographical Perspectives on Ecosystem Services
83,50,89,52,82,47,68,41,1,Journalism,Historical Journalism
55,88,86,44,80,71,67,87,1,Climate Science,Econophysics
43,98,62,95,48,45,89,52,1,Inorganic Chemistry,Econometrics
67,56,84,72,74,98,44,89,1,Medical History,Emergency management and Disaster
74,84,99,88,66,40,87,60,1,Economics of Biomedical Research and Development,Organic Chemistry
69,98,64,58,97,40,75,95,1,Journalism,Data Scientist
78,62,83,71,40,53,51,44,1,Microbiology,Energy Economics
56,91,84,68,44,56,60,54,1,Astrophysics,International Development
94,73,69,86,66,88,43,97,1,Geographic Information Systems,Travel Writing and Guidebook Publishing
64,96,79,92,81,70,77,78,1,Theortical Physics,Education
68,96,61,77,83,90,60,46,1,Journalism and Media,Quantum Mechanics
95,75,67,52,81,71,79,61,1,Data Reporting,Research in Science and Technology Communication
87,93,49,97,48,73,68,41,1,Quantum Mechanics,Physics Journalism
83,55,51,55,86,61,75,79,1,Communications,Chemical Engineering
91,40,92,67,89,60,82,50,1,English Language Skills for Economic Forecasting,Economic Policy Analysis
62,51,83,99,44,41,63,77,1,Medicine,Biostatistics
90,72,96,70,57,55,68,78,1,Microbiology,Lab Assistant
80,87,90,79,82,50,59,50,1,Communications,English Language Skills for Economic Forecasting
94,81,42,83,65,98,94,41,1,Economics,Energy Economics
94,68,89,61,53,44,92,62,1,Sustainable Economics in Biology Conservation,Chemistry Education and Curriculum Development
85,62,54,76,43,70,72,53,1,Computer Science,Mathematical Archaeology
42,66,55,56,78,46,64,95,1,Transportation and Logistics,Editing
77,77,94,64,88,53,72,91,1,Cultural Heritage Preservation,Analytical Chemistry
50,97,50,48,74,49,80,75,1,Theortical Physics,Pharmacology
66,65,49,64,73,43,75,65,1,Astrophysics,Travel Writing and Guidebook Publishing
73,99,62,44,74,52,84,75,1,Astrophysics,Theortical Physics
71,46,73,61,51,91,42,57,1,Government and Public Services,Chemical Education
64,58,59,91,96,59,92,63,1,Sustainable Chemistry and Economic Development,Pharmacology
57,85,90,78,40,91,43,97,1,Tourism and Hospitality,Physiology
66,81,77,52,96,70,76,71,1,Translation,Quantum Mechanics
44,85,52,74,70,63,48,56,1,Astrophysics,Economics of Biomedical Research and Development
48,44,55,99,97,88,46,87,1,Evolution of Chemical Education,Evolution of Chemical Education
54,78,82,50,75,95,67,82,1,Historical Preservation and Cultural Heritage,Journalism and Media
70,55,47,54,86,86,97,50,1,Financial Sector Regulatoins,Actuarial Science
87,84,68,93,48,48,60,52,1,Mathematical Modeling,Ecology
43,43,46,64,44,99,98,98,1,Historical Preservation and Cultural Heritage,Editing
99,88,99,66,91,53,48,100,1,Physics Education,Conservation of Biodiversity Hotspots
41,53,67,53,42,84,64,73,0,Fail,Fail
64,78,73,64,74,94,58,59,1,Government and Public Services,Historical Preservation and Cultural Heritage
94,83,56,87,95,48,97,58,1,Public Finance,Communications
93,51,84,69,44,92,99,43,1,Bioinformatics,Anatomy
66,49,41,51,68,57,82,50,0,Fail,Fail
47,100,88,70,53,83,81,52,1,Sustainable Economics in Biology Conservation,Biotechnology and Economic Development
87,98,72,40,46,69,81,85,1,Mathematical Physics,Climate Science
72,54,77,45,47,85,80,88,1,Academic Research and Teaching,Biophysics
53,57,49,52,69,72,63,92,1,Emergency management and Disaster,Geospatial Techoology
98,48,44,75,94,41,73,44,1,Copywriting,Urban Planing and Regional Development
62,92,84,48,49,47,41,76,1,Biotechnology,Quantum Mechanics
85,47,75,76,66,94,89,40,1,Quantitative Historical Analysis,Sustainable Economics in Biology Conservation
66,98,76,64,48,89,61,68,1,Museum Curator,Philosophy of Physics
86,96,66,49,82,91,81,51,1,Mathematical Archaeology,Financial Services
72,77,74,98,90,47,45,79,1,Analytical Chemistry,Physics Education
93,71,54,67,86,46,74,57,1,Signal Processing Engineers,English Language Skills for Economic Forecasting
48,50,94,72,87,40,40,74,1,Public Relations,Medicinal Chemistry
67,89,89,100,58,83,70,89,1,Chemistry and Scientific Revolution,Organic Chemistry
66,64,65,57,79,57,69,72,1,Translation,GeoPhysics
98,59,47,48,40,43,50,80,0,Fail,Fail
63,66,66,93,79,85,89,74,1,Inorganic Chemistry,Business and Economic Journalism
73,97,45,70,48,95,52,74,1,Museum Curator,Chemical Engineering
91,44,47,88,94,76,61,54,1,Publishing,Archivist
65,55,89,69,89,58,87,50,1,Economic Policy,Chemistry and Scientific Revolution
72,97,51,45,42,80,50,94,1,GeoPhysics,Academic Research and Teaching
90,89,79,44,97,60,43,71,1,Theortical Physics,Mathematical Physics
49,81,78,40,85,64,87,50,1,Global Financial Markets,Data Reporting
78,74,97,42,79,66,66,95,1,Geographical Perspectives on Ecosystem Services,Conservation of Biodiversity Hotspots
79,97,54,71,94,46,93,74,1,Technical Writing,Microeconomics
93,55,83,49,81,98,55,75,1,Math Journalism,Mathematics
80,56,85,85,57,46,66,65,1,Microbiology,Biostatistics
92,44,52,85,41,57,79,44,1,Inorganic Chemistry,Economics of Biomedical Research and Development
73,72,100,44,84,94,65,76,1,History of Science,Financial Sector Regulatoins
49,61,49,43,77,73,43,84,0,Fail,Fail
57,73,100,73,88,66,76,77,1,Public Relations,Historical Journalism
83,49,93,66,70,83,92,99,1,Economic History,Biostatistics
58,40,59,55,68,72,77,67,1,Cultural Heritage Management and Preservation,Economic Policy
79,72,63,99,61,90,88,65,1,Econometrics,Statistical Demography
42,95,73,72,97,85,76,75,1,Museum Curator,Medical History
46,46,93,94,75,58,65,57,1,Lab Assistant,Biotechnology
64,52,77,51,64,68,86,86,1,Tourism and Hospitality,Academic Research and Teaching
99,68,46,99,42,58,48,71,1,Chemical Education,Data Scientist
60,98,54,97,97,43,82,97,1,Academic Research,Technical Writing in Physics
47,67,47,64,84,63,71,62,1,Public Relations,Economic Policy Analysis
40,71,90,96,93,73,64,82,1,Molecular Biology,Theortical Physics
87,54,71,54,50,95,78,92,1,Signal Processing Engineers,Metorology
77,71,61,67,65,100,62,73,1,Archivist,Business and Economic Journalism
90,42,97,88,54,83,45,52,1,Molecular Biology,Spatial Dynamics of Chemical Reactions
53,87,71,54,82,52,82,81,1,International Development,Economics of Biomedical Research and Development
89,78,93,62,43,90,40,86,1,Mathematical Archaeology,Evolution of Chemical Education
82,52,56,57,58,47,94,66,1,Econometrics,Biochemistry
47,80,92,56,75,72,43,42,1,Microbiology,Bioarchaeology
65,52,44,92,79,74,93,61,1,Economic Policy,International Development
81,94,85,48,66,61,92,47,1,Medical Physics,Energy Economics
53,47,77,95,99,51,53,91,1,Environmental Jouralism,Landscape Ecology and Biotic Interactions
59,47,80,69,54,90,41,46,1,Historical Preservation and Cultural Heritage,Public Relations
81,56,52,50,51,43,63,58,0,Fail,Fail
98,73,60,76,88,52,79,56,1,Math Journalism,Econophysics
42,94,52,60,97,67,89,57,1,Econophysics,Plantery Science
81,58,99,64,80,65,55,77,1,Anatomy,Conservation of Biodiversity Hotspots
48,45,58,57,99,82,65,63,1,Archivist,Journalism
59,90,82,92,55,68,66,89,1,Geographical Perspectives on Ecosystem Services,Spatial Dynamics of Chemical Reactions
52,89,40,52,47,44,69,46,0,Fail,Fail
45,94,48,79,96,71,41,54,1,Publishing and Editing in Physics,Historical Fiction Writing
70,92,68,40,66,92,100,96,1,Public Finance,Climate Science
61,88,50,50,69,72,70,83,1,Theortical Physics,Cartography
91,49,84,95,42,57,61,77,1,Microbiology,Computational Chemistry
49,72,58,46,66,81,51,77,1,Museum Curator,Archaeology
71,93,58,73,47,77,95,43,1,Econophysics,Econometrics
80,82,58,68,54,71,74,58,1,Physics Education,Tourism and Hospitality
67,65,41,46,76,49,42,64,0,Fail,Fail
87,94,47,61,81,54,41,79,1,Signal Processing Engineers,Journalism
80,78,69,85,79,75,59,70,1,Lab Assistant,Geography of Chemical Waste Management
